City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
214,Solnechnyy,RU,2022-01-31 21:50:39,50.7214,136.6319,-3.57,99,99,1.45
215,Mecca,SA,2022-01-31 21:47:53,21.4267,39.8261,61.7,65,28,9.08
216,Mount Isa,AU,2022-01-31 21:52:02,-20.7333,139.5,78.57,100,75,4.61
217,Rosetta,EG,2022-01-31 21:52:02,31.4044,30.4164,53.42,66,8,9.53
218,Khash,IR,2022-01-31 21:52:02,28.2211,61.2158,49.33,48,0,3.6
219,Kandalaksha,RU,2022-01-31 21:52:03,67.162,32.4123,0.09,99,94,4.12
220,Richards Bay,ZA,2022-01-31 21:52:03,-28.783,32.0377,75.33,81,32,9.31
221,Kruisfontein,ZA,2022-01-31 21:52:04,-34.0033,24.7314,70.88,94,100,2.95
222,Limoux,FR,2022-01-31 21:52:04,42.9167,2.1667,45.73,77,96,19.86
223,Mtinko,TZ,2022-01-31 21:52:04,-4.55,34.85,59.88,95,99,4.05
224,Ngoro,ID,2022-01-31 21:52:05,-7.6839,112.258,77.76,91,100,1.7
225,Villazon,BO,2022-01-31 21:52:05,-22.0866,-65.5942,51.21,71,94,17.02
226,Hervey Bay,AU,2022-01-31 21:52:06,-25.2986,152.8535,84.04,80,39,7.78
227,Saldanha,ZA,2022-01-31 21:52:06,-33.0117,17.9442,77.05,70,14,3.91
228,Vila Velha,BR,2022-01-31 21:50:16,-20.3297,-40.2925,80.55,87,75,3.0
229,Bowen,AU,2022-01-31 21:52:07,-20.0167,148.2333,77.22,76,15,3.4
230,Maruoka,JP,2022-01-31 21:52:07,36.1534,136.2703,33.69,84,33,3.62
231,Ringebu,NO,2022-01-31 21:52:07,61.5167,10.1667,9.43,95,100,3.31
232,Pundaguitan,PH,2022-01-31 21:53:08,6.3711,126.1689,80.08,78,100,10.07
233,Ishigaki,JP,2022-01-31 21:53:08,24.3448,124.1572,64.53,68,75,11.5
234,Devonport,AU,2022-01-31 21:53:09,-41.1667,146.35,70.99,92,85,9.01
235,Ketchikan,US,2022-01-31 21:53:09,55.3422,-131.6461,37.38,79,91,0.2
236,Tshane,BW,2022-01-31 21:53:10,-24.0196,21.8684,74.73,61,100,9.4
237,Awjilah,LY,2022-01-31 21:53:10,29.1081,21.2869,56.73,58,67,7.87
238,Sisimiut,GL,2022-01-31 21:53:10,66.9395,-53.6735,9.09,87,100,9.22
239,Guerrero Negro,MX,2022-01-31 21:53:11,27.9769,-114.0611,68.31,41,3,11.81
240,Kahramanmaras,TR,2022-01-31 21:53:11,38.0,37.0,30.42,96,100,6.29
241,Sambava,MG,2022-01-31 21:53:12,-14.2667,50.1667,76.42,88,99,9.06
242,Takoradi,GH,2022-01-31 21:53:12,4.8845,-1.7554,78.46,82,63,5.66
243,Mae Hong Son,TH,2022-01-31 21:53:12,19.3003,97.9685,55.4,76,7,1.23
244,Lethem,GY,2022-01-31 21:53:13,3.3803,-59.7968,89.65,58,20,13.8
245,Codajas,BR,2022-01-31 21:53:13,-3.8367,-62.0569,77.13,94,100,2.68
246,Okakarara,NA,2022-01-31 21:53:14,-20.5833,17.4333,65.43,93,100,14.29
247,Nichinan,JP,2022-01-31 21:53:14,31.6,131.3667,40.68,69,71,8.48
248,Lloydminster,CA,2022-01-31 21:51:14,53.2835,-110.0016,3.42,78,100,27.63
249,Hofn,IS,2022-01-31 21:53:15,64.2539,-15.2082,29.95,89,96,6.22
250,Fenoarivo Atsinanana,MG,2022-01-31 21:53:15,-17.3667,49.4167,75.0,91,32,8.86
251,Kosh-Agach,RU,2022-01-31 21:53:16,50.0,88.6667,-14.55,89,100,0.87
252,Rjukan,NO,2022-01-31 21:53:16,59.8789,8.5941,15.44,81,98,8.7
253,Bay Roberts,CA,2022-01-31 21:53:16,47.5999,-53.2648,33.55,70,66,7.0
254,Constitucion,CL,2022-01-31 21:51:15,-35.3333,-72.4167,66.42,59,0,13.69
255,Gat,IL,2022-01-31 21:53:17,31.61,34.7642,50.92,100,57,9.53
256,Bandarbeyla,SO,2022-01-31 21:53:17,9.4942,50.8122,76.73,75,46,15.57
257,Pemangkat,ID,2022-01-31 21:53:18,1.1667,108.9667,76.03,91,96,5.53
258,Oranjemund,NA,2022-01-31 21:53:18,-28.55,16.4333,67.48,83,0,5.32
259,Tucuma,BR,2022-01-31 21:53:18,-0.1833,-50.05,76.03,92,100,6.53
260,Komsomolskiy,UZ,2022-01-31 21:53:19,40.4272,71.7189,29.62,86,100,6.91
261,Udachnyy,RU,2022-01-31 21:53:19,66.4167,112.4,-35.27,100,84,3.29
262,Asau,RO,2022-01-31 21:53:20,46.4333,26.4,33.96,69,100,4.83
263,Bonthe,SL,2022-01-31 21:53:20,7.5264,-12.505,78.04,87,32,7.49
264,Namibe,AO,2022-01-31 21:53:21,-15.1961,12.1522,72.39,73,95,8.1
265,Koflach,AT,2022-01-31 21:53:21,47.0667,15.0833,35.01,81,17,4.07
266,Marienburg,PL,2022-01-31 21:53:22,54.0359,19.0266,30.11,72,64,9.78
267,Napa,US,2022-01-31 21:53:22,38.4832,-122.3344,63.66,54,100,1.43
268,Karpathos,GR,2022-01-31 21:53:22,35.507,27.2132,48.16,66,7,3.44
269,Labuhan,ID,2022-01-31 21:53:23,-6.8844,112.2051,77.32,88,100,5.73
270,Olafsvik,IS,2022-01-31 21:52:22,64.8945,-23.7142,30.27,90,85,20.49
271,Gravelbourg,CA,2022-01-31 21:53:23,49.8834,-106.5512,19.67,90,100,31.0
272,Canatlan,MX,2022-01-31 21:53:24,24.5167,-104.7833,69.33,7,0,20.76
273,Lexington,US,2022-01-31 21:48:45,37.9887,-84.4777,43.92,50,0,0.0
274,Soe,ID,2022-01-31 21:50:26,-9.8607,124.284,64.87,93,59,4.7
275,Garland,US,2022-01-31 21:52:09,32.9126,-96.6389,70.25,67,100,3.0
276,Eyl,SO,2022-01-31 21:53:25,7.9803,49.8164,76.01,82,33,15.95
277,Saskylakh,RU,2022-01-31 21:54:25,71.9167,114.0833,-28.71,100,90,2.01
278,Inverness,GB,2022-01-31 21:54:26,57.4791,-4.224,45.99,85,100,3.0
279,Riyadh,SA,2022-01-31 21:54:26,24.6877,46.7219,64.54,43,37,9.06
280,Mamou,GN,2022-01-31 21:54:27,10.5,-12.0,73.02,18,71,3.38
281,Kahului,US,2022-01-31 21:54:27,20.8947,-156.47,79.97,72,73,11.01
282,Ahipara,NZ,2022-01-31 21:54:28,-35.1667,173.1667,69.12,90,100,14.45
283,Geraldton,AU,2022-01-31 21:54:28,-28.7667,114.6,68.41,60,10,17.27
284,Anuradhapura,LK,2022-01-31 21:54:28,8.3565,80.4173,69.35,87,1,4.81
285,Fairview,US,2022-01-31 21:53:54,40.8126,-73.999,31.26,85,76,2.77
286,Sao Joao Da Barra,BR,2022-01-31 21:54:29,-21.6403,-41.0511,82.49,90,97,6.17
287,Shancheng,CN,2022-01-31 21:54:30,34.7953,116.0817,29.26,33,95,6.85
288,Pangoa,PE,2022-01-31 21:54:30,-12.1167,-73.0,71.65,96,100,1.05
289,Srednekolymsk,RU,2022-01-31 21:54:30,67.45,153.6833,-15.02,93,100,4.61
290,Carutapera,BR,2022-01-31 21:54:31,-1.195,-46.02,76.66,90,99,5.28
291,Waipawa,NZ,2022-01-31 21:54:31,-41.4122,175.5153,70.93,59,96,4.7
