City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
235,Amarillo,US,2022-01-31 06:16:00,35.222,-101.8313,43.45,37,0,8.05
236,Tema,GH,2022-01-31 06:16:23,5.667,-0.0166,77.41,50,51,4.61
237,Tapiramuta,BR,2022-01-31 06:16:23,-11.8472,-40.7914,63.19,98,11,1.45
238,Oussouye,SN,2022-01-31 06:16:24,12.485,-16.5469,69.98,52,47,6.85
239,Chokurdakh,RU,2022-01-31 06:16:24,70.6333,147.9167,-23.51,97,63,2.46
240,Chicama,PE,2022-01-31 06:13:59,-7.8447,-79.1469,64.94,85,96,3.36
241,Boyolangu,ID,2022-01-31 06:16:25,-8.1181,111.8935,85.55,69,94,6.2
242,Juegang,CN,2022-01-31 06:16:25,32.3174,121.1855,45.55,43,99,7.11
243,Malmo,SE,2022-01-31 06:16:26,55.6059,13.0007,33.67,79,100,4.09
244,Aksarka,RU,2022-01-31 06:16:26,66.5606,67.7975,-4.04,98,99,3.62
245,Bulnes,CL,2022-01-31 06:12:53,-36.7423,-72.2985,54.14,61,0,12.44
246,Kloulklubed,PW,2022-01-31 06:16:27,7.0419,134.2556,84.7,69,96,12.97
247,Anadyr,RU,2022-01-31 06:15:23,64.75,177.4833,-1.7,78,0,4.47
248,Mabay,PH,2022-01-31 06:16:28,6.0577,124.4666,84.58,67,100,4.94
249,Kirensk,RU,2022-01-31 06:16:28,57.7853,108.1119,5.14,88,96,3.31
250,Aleksinac,RS,2022-01-31 06:16:29,43.5417,21.7078,34.56,92,99,4.07
251,Temerloh,MY,2022-01-31 06:16:29,3.4483,102.4176,90.01,52,96,1.52
252,Igrim,RU,2022-01-31 06:14:58,63.1906,64.4162,-9.6,100,100,3.15
253,Miyako,JP,2022-01-31 06:16:30,39.6367,141.9525,31.77,49,99,13.71
254,Sur,OM,2022-01-31 06:16:30,22.5667,59.5289,76.33,50,0,2.46
255,Tiarei,PF,2022-01-31 06:16:31,-17.5333,-149.3333,80.62,78,76,15.95
256,Hawalli,KW,2022-01-31 06:16:31,29.2833,47.9972,58.57,58,75,4.0
257,Sturgeon Bay,US,2022-01-31 06:16:32,44.8342,-87.377,21.56,79,100,4.61
258,Sande,DE,2022-01-31 06:16:32,53.5049,8.0142,38.01,89,100,15.17
259,Lichinga,MZ,2022-01-31 06:16:33,-13.3128,35.2406,66.29,94,75,12.66
260,Tromso,NO,2022-01-31 06:16:33,69.6496,18.957,24.82,80,75,16.11
261,Talnakh,RU,2022-01-31 06:16:34,69.4865,88.3972,-3.8,91,90,9.24
262,Lima,PE,2022-01-31 06:16:06,-12.0432,-77.0282,68.9,85,0,4.61
263,Kulmbach,DE,2022-01-31 06:16:34,50.1,11.45,35.83,92,100,1.99
264,Lakes Entrance,AU,2022-01-31 06:16:35,-37.8811,147.981,87.57,77,15,7.76
265,Tiznit,MA,2022-01-31 06:16:36,29.5833,-9.5,59.88,39,80,12.86
266,Axim,GH,2022-01-31 06:16:36,4.8699,-2.2405,75.36,87,34,2.62
267,Taseyevo,RU,2022-01-31 06:16:37,57.2169,94.8978,6.87,87,66,2.91
268,Arona,ES,2022-01-31 06:16:37,28.0996,-16.681,57.79,45,1,3.0
269,Oranjemund,NA,2022-01-31 06:16:38,-28.55,16.4333,66.58,87,87,4.56
270,Ondangwa,NA,2022-01-31 06:16:38,-17.9167,15.95,69.8,60,75,8.05
271,Candido Mendes,BR,2022-01-31 06:16:39,-1.4467,-45.7167,71.98,96,97,2.3
272,Mega,ET,2022-01-31 06:16:39,4.05,38.3,68.0,27,67,13.58
273,Bahar,IR,2022-01-31 06:16:40,34.9072,48.4414,32.16,55,0,4.61
274,Vallenar,CL,2022-01-31 06:16:40,-28.5708,-70.7581,63.09,75,0,3.56
275,Matay,EG,2022-01-31 06:16:14,28.419,30.7792,49.77,58,44,11.45
276,La Ronge,CA,2022-01-31 06:17:41,55.1001,-105.2842,8.85,92,100,4.61
277,Clarence Town,AU,2022-01-31 06:17:41,-32.5833,151.7833,83.8,73,80,6.69
278,Machilipatnam,IN,2022-01-31 06:17:42,16.1667,81.1333,79.0,41,5,3.49
279,Bondo,CD,2022-01-31 06:17:43,3.8146,23.6866,69.33,38,79,3.36
280,Aripuana,BR,2022-01-31 06:17:43,-9.1667,-60.6333,70.72,100,100,1.34
281,Provideniya,RU,2022-01-31 06:17:44,64.3833,-173.3,6.64,79,81,14.0
282,Katherine,AU,2022-01-31 06:17:44,-14.4667,132.2667,80.92,78,61,14.97
283,Shieli,KZ,2022-01-31 06:17:44,44.1667,66.75,29.3,70,100,4.03
284,Lata,PT,2022-01-31 06:17:45,40.1629,-8.3327,36.01,51,19,4.27
285,Chernyshevsk,RU,2022-01-31 06:17:45,52.5243,117.0174,-5.33,89,13,3.56
286,Maningrida,AU,2022-01-31 06:17:46,-12.0667,134.2667,78.55,90,100,18.5
287,Honningsvag,NO,2022-01-31 06:17:46,70.9821,25.9704,29.95,69,75,12.66
288,Licheng,CN,2022-01-31 06:17:47,23.2955,113.8284,48.13,54,99,8.34
289,Port Augusta,AU,2022-01-31 06:15:34,-32.5,137.7667,98.71,38,93,6.8
290,Burhar,IN,2022-01-31 06:17:47,23.2167,81.5333,75.83,20,0,6.15
291,Harare,ZW,2022-01-31 06:17:48,-17.8294,31.0539,63.32,88,19,7.43
